siren,siret,denominationUniteLegale,denominationUsuelle1UniteLegale,activitePrincipaleUniteLegale,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,dernierNumeroVoieEtablissement,indiceRepetitionDernierNumeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,libellePaysEtranger2Etablissement,etatAdministratifEtablissement,enseigne1Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,Adresse précise
922966478,92296647800013,,,56.30Z,7-9,7,,,,RUE,GILBERT ET CLAUDE NOZIERES,24000,PERIGUEUX,,,24322,,,,,243221800_B,519631.90103745874,6456738.057225732,,A,,H-TAG DISCOTHEQUE,56.30Z,7-9 7 RUE GILBERT ET CLAUDE NOZIERES 24000 PERIGUEUX
923953905,92395390500018,ASSOCIATION LE RELAIS DU PEREGRINO,,56.30Z,,1,,,,RUE,DE LA REPUBLIQUE,24450,LA COQUILLE,,,24133,,,,,241330102_B,542126.5791903487,6495582.986695733,,A,,,56.30Z,1 RUE DE LA REPUBLIQUE 24450 LA COQUILLE
928147057,92814705700014,,,56.30Z,,1,,,,PLACE,DU MARECHAL DE LATTRE DE TASSIGNY,24200,SARLAT-LA-CANEDA,,,24520,,,,,245200690_B,559131.03,6421566.4,,A,LE PONTET,,56.30Z,1 PLACE DU MARECHAL DE LATTRE DE TASSIGNY 24200 SARLAT-LA-CANEDA
928363423,92836342300015,PAULETTE,,56.30Z,,37,,,,RUE,TAILLEFER,24000,PERIGUEUX,,,24322,,,,,243223960_B,521053.79,6456384.42,,A,,,56.30Z,37 RUE TAILLEFER 24000 PERIGUEUX
928713692,92871369200012,[ND],[ND],56.30Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],VILLAMBLARD,,[ND],24581,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],56.30Z, VILLAMBLARD
928999069,92899906900018,DUBOC,,56.30Z,,2,,,,BOULEVARD,NATIONAL,24500,EYMET,,,24167,,,,,241670115_B,493868.01,6399865.3,,A,,,56.30Z,2 BOULEVARD NATIONAL 24500 EYMET
929630697,92963069700019,ASAR,,56.30Z,,3,,,,PLACE,D'ARMES,24170,PAYS DE BELVES,,,24035,,,,,240350080_B,542381.86,6410542.67,,A,,,56.30Z,3 PLACE D'ARMES 24170 PAYS DE BELVES
929648855,92964885500013,F&D,,56.30Z,,6,,,,PLACE,DE L'ANCIEN HOTEL DE VILLE,24000,PERIGUEUX,,,24322,,,,,243221960_B,521027.68,6456410.84,,A,,,56.30Z,6 PLACE DE L'ANCIEN HOTEL DE VILLE 24000 PERIGUEUX
929746204,92974620400015,SAS DU CAFE DES MOINES,,56.30Z,,5,,,,PLACE,DE L'ABBAYE,24480,LE BUISSON-DE-CADOUIN,,,24068,,,,,240680005_B,531845.58,6414782.08,,A,,,56.30Z,5 PLACE DE L'ABBAYE 24480 LE BUISSON-DE-CADOUIN
930646799,93064679900013,SARL LE REGAL DES DIEUX,,56.30Z,,23,,,,RUE,DES FAUX CHRISTS,24410,SAINT AULAYE-PUYMANGOU,,,24376,,,,,243760140_B,475082.01,6459903.8,,A,,,56.30Z,23 RUE DES FAUX CHRISTS 24410 SAINT AULAYE-PUYMANGOU
930746078,93074607800029,LE LUX'BAR,,56.30Z,,23,,,,BOULEVARD,LAKANAL,24000,PERIGUEUX,,,24322,,,,,243222290_B,521031.19,6456165.19,,A,BAR AMBIANCE,,56.30Z,23 BOULEVARD LAKANAL 24000 PERIGUEUX
930847264,93084726400015,LA PAILLOTE,,56.30Z,,72,,,,PLACE,DE LA LIBERTE,24590,BORREZE,,,24050,,,,,24050kcms_B,572855.24,6429518.32,,A,LE BORREZIEN,,56.30Z,72 PLACE DE LA LIBERTE 24590 BORREZE
931159446,93115944600018,,,56.30Z,,26,,,,AVENUE,DU GENERAL DE GAULLE,24580,ROUFFIGNAC-SAINT-CERNIN-DE-REILHAC,,,24356,,,,,243560010_B,540847.67,6440672.24,,A,CHEZ ANA,,56.30Z,26 AVENUE DU GENERAL DE GAULLE 24580 ROUFFIGNAC-SAINT-CERNIN-DE-REILHAC
931282354,93128235400014,AU COIN DU MARCHE,,56.30Z,,26,,,,PLACE,DU MARCHE,24340,MAREUIL EN PERIGORD,,,24253,,,,,242530130_B,500726.19,6486714.89,,A,,,56.30Z,26 PLACE DU MARCHE 24340 MAREUIL EN PERIGORD
931397681,93139768100012,DE L'AUTRE COTE DU TERROIR,,56.30Z,LE BOURG,13,,,,,GRANDE RUE,24350,GRAND-BRASSAC,,,24200,,,,,242000785_B,502358.22,6469226.17,,A,,,56.30Z,LE BOURG 13 GRANDE RUE 24350 GRAND-BRASSAC
932235559,93223555900014,AMEA FRANCE,,56.30Z,,6,,,,PLACE,DE LA MAIRIE,24520,LIORAC-SUR-LOUYRE,,,24242,,,,,24242yyjp_B,514007.1,6424821.16,,A,,AMEA - RESTAURANT & BAR,56.30Z,6 PLACE DE LA MAIRIE 24520 LIORAC-SUR-LOUYRE
932314123,93231412300021,,,56.30Z,,7,,,,PLACE,SAINT SILAIN,24000,PERIGUEUX,,,24322,,,,,243223650_B,520960.92,6456539.54,,A,BAR SAINT SILAIN,,56.30Z,7 PLACE SAINT SILAIN 24000 PERIGUEUX
933998668,93399866800018,CAFE DE LA TRUFFE PERIGUEUX,,56.30Z,,4,,,,PLACE,DU CODERC,24000,PERIGUEUX,,,24322,,,,,243221130_B,521066.6,6456458.16,,A,CAFE DE LA TRUFFE,CAFE DE LA TRUFFE,56.30Z,4 PLACE DU CODERC 24000 PERIGUEUX
938009834,93800983400012,BRASSERIE LE TROGLO,,56.30Z,,14,,,,PLACE,D'ARMES,24170,PAYS DE BELVES,,,24035,,,,,240350080_B,542428.21,6410529.17,,A,,,56.30Z,14 PLACE D'ARMES 24170 PAYS DE BELVES
938702040,93870204000024,WELCOME TO CANTINA,,56.30Z,,2,,,,RUE,PIERRE MAGNE,24000,PERIGUEUX,,,24322,,,,,243223090_B,521376.25,6456340.45,,A,LA CANTINA,,56.30Z,2 RUE PIERRE MAGNE 24000 PERIGUEUX
939443495,93944349500014,LE MELTING POTES,,56.30Z,,2,,,,RUE,DE LA LAICITE,24220,BEYNAC-ET-CAZENAC,,,24040,,,,,240400650_B,553204.4,6417398.33,,A,,LE MELTING POTES,56.30Z,2 RUE DE LA LAICITE 24220 BEYNAC-ET-CAZENAC
939672549,93967254900010,LE LOTUS,,56.30Z,,14,,,,RUE,DE LA PRAIRIE,24430,MARSAC-SUR-L'ISLE,,,24256,,,,,242560263_B,516560.51,6457666.5,,A,LE LOTUS,LE LOTUS,56.30Z,14 RUE DE LA PRAIRIE 24430 MARSAC-SUR-L'ISLE
940260227,94026022700019,LES 3L,,56.30Z,,3,,,,RUE,SALINIERE,24000,PERIGUEUX,,,24322,,,,,243223740_B,521088.66,6456408.52,,A,LE SAUT DU LOU,,56.30Z,3 RUE SALINIERE 24000 PERIGUEUX
940315013,94031501300018,L'ESCALE DE L'AUCHE,,56.30Z,,11,,,,RUE,DE LA SAINT-CLOUD,24110,LEGUILLAC-DE-L'AUCHE,,,24236,,,,,242360950_B,507993.79,6456903.4,,A,,,56.30Z,11 RUE DE LA SAINT-CLOUD 24110 LEGUILLAC-DE-L'AUCHE
940594724,94059472400012,MPA ROMAGNY LEMAIRE,,56.30Z,,66,,,,RUE,DE LA REPUBLIQUE,24450,LA COQUILLE,,,24133,,,,,241330102_C,,,,A,,VIEILLE AUBERGE,56.30Z,66 RUE DE LA REPUBLIQUE 24450 LA COQUILLE
941360661,94136066100016,PEPIDO,,56.30Z,,13,,,,PLACE,GAMBETTA,24500,EYMET,,,24167,,,,,241670060_B,493660.12,6399809.36,,A,,,56.30Z,13 PLACE GAMBETTA 24500 EYMET
941536856,94153685600029,JHS,,56.30Z,,2,,,,PLACE,ROGER NADAL,24350,DOUCHAPT,,,24154,,,,,241540540_C,,,,A,L'OGRILLON,L'OGRILLON,56.30Z,2 PLACE ROGER NADAL 24350 DOUCHAPT
941907495,94190749500019,WILLNY'S,,56.30Z,,53,,,,RUE,DU QUATRE SEPTEMBRE,24290,MONTIGNAC-LASCAUX,,,24291,,,,,242910295_B,555503.65,6442267.46,,A,,,56.30Z,53 RUE DU QUATRE SEPTEMBRE 24290 MONTIGNAC-LASCAUX
942231986,94223198600012,AJA,,56.30Z,,10,,,,RUE,DE LA REPUBLIQUE,24000,PERIGUEUX,,,24322,,,,,243223400_B,520957.93,6456455.18,,A,,LE GREEN LION,56.30Z,10 RUE DE LA REPUBLIQUE 24000 PERIGUEUX
942849589,94284958900018,,,56.30Z,,1,,,,RUE,JEAN MERMOZ,24330,BASSILLAC ET AUBEROCHE,,,24026,,,,,240260058_B,528305.38,6457127.82,,A,,LE BRABANT,56.30Z,1 RUE JEAN MERMOZ 24330 BASSILLAC ET AUBEROCHE
943172486,94317248600012,L'IMPROBABLE PERIGUEUX,,56.30Z,,17,,,,RUE,DES DRAPEAUX,24000,PERIGUEUX,,,24322,,,,,243221360_B,521205.54,6456614.25,,A,,,56.30Z,17 RUE DES DRAPEAUX 24000 PERIGUEUX
943813014,94381301400017,LOCALEMENT VOTRE,,56.30Z,,30,,,,ROUTE,DE BORDEAUX,24100,SAINT-LAURENT-DES-VIGNES,,,24437,,,,,244370012_B,497529.82,6418266.08,,A,,,56.30Z,30 ROUTE DE BORDEAUX 24100 SAINT-LAURENT-DES-VIGNES
943861047,94386104700018,,,56.30Z,,745,,,,RUE,DE LA LIBERTE,24590,SAINT-GENIES,,,24412,,,,,24412g1kj_B,562096.6,6434373.57,,A,OLI'JO BISTRO,OLI'JO BISTRO,56.30Z,745 RUE DE LA LIBERTE 24590 SAINT-GENIES
944662493,94466249300013,AURALIS,,56.30Z,,1,,,,PLACE,DE LA POSTE,24390,TOURTOIRAC,,,24555,,,,,245551170_B,547753.74,6465381.48,,A,,,56.30Z,1 PLACE DE LA POSTE 24390 TOURTOIRAC
944707256,94470725600029,GARRIGUE,,56.30Z,RUE DE LA RESISTANCE,,,,,RUE,ALBERT CLAVEILLE,24520,MOULEYDIER,,,24296,,,,,242960004_B,509862.23,6420221.3,,A,,,56.30Z,RUE DE LA RESISTANCE  RUE ALBERT CLAVEILLE 24520 MOULEYDIER
944724921,94472492100019,DEL PELLEGRINO,,56.30Z,LE BOURG,19,,,,ROUTE,DE NADAILLAC,24120,LA DORNAC,,,24153,,,,,241530610_B,570889.97,6443845.16,,A,LE PAOLI,LE PAOLI,56.30Z,LE BOURG 19 ROUTE DE NADAILLAC 24120 LA DORNAC
944770452,94477045200018,,,56.30Z,,2,,,,PLACE,JEAN MOULIN,24440,BEAUMONTOIS EN PERIGORD,,,24028,,,,,240280022_B,523379.53,6410263.38,,A,CAFE LES ARTS'CADES,CAFE LES ARTS'CADES,56.30Z,2 PLACE JEAN MOULIN 24440 BEAUMONTOIS EN PERIGORD
945352573,94535257300014,PLUG & PLAY,,56.30Z,,29,,,,PLACE,GAMBETTA,24500,EYMET,,,24167,,,,,241670060_B,493661.05,6399863.9,,A,DAN MARTIN'S CAFE AMERICAIN,,56.30Z,29 PLACE GAMBETTA 24500 EYMET
947877288,94787728800011,,,56.30Z,,55,,,,RUE,DE Lƒ??EGLISE,24520,COURS-DE-PILE,,,24140,,,,,241400035_B,506015.54305607174,6418847.285086151,,A,AU BARIL,AU BARIL,56.30Z,55 RUE DE Lƒ??EGLISE 24520 COURS-DE-PILE
948381454,94838145400016,BRASSEURS DU PONT,,56.30Z,,24,,,,AVENUE,DE LA DORDOGNE,24170,SIORAC-EN-PERIGORD,,,24538,,,,,245380190_B,541103.7577258034,6415916.3409215165,,A,,,56.30Z,24 AVENUE DE LA DORDOGNE 24170 SIORAC-EN-PERIGORD
948524962,94852496200016,,,56.30Z,,11,,,,RUE,EMILE ZOLA,24100,BERGERAC,,,24037,,,,,240371660_B,502126.1341961093,6419150.052670617,,A,LE RELAX,,56.30Z,11 RUE EMILE ZOLA 24100 BERGERAC
948895701,94889570100027,S.A.S.U ALEGRIA,,56.30Z,,10,,,,PLACE,DE LA RODE,24250,DOMME,,,24152,,,,,241520210_B,558805.2132652062,6412940.952007464,,A,LE BISTROT,,56.30Z,10 PLACE DE LA RODE 24250 DOMME
949451785,94945178500024,S.A.S. LA SAGESSE,,56.30Z,,3,,,,RUE,DE LA SAGESSE,24000,PERIGUEUX,,,24322,,,,,243223540_B,521068.5332488008,6456505.986676295,,A,,,56.30Z,3 RUE DE LA SAGESSE 24000 PERIGUEUX
949975395,94997539500011,LE LOUNA,,56.30Z,,47,,,,AV,DE LA PREHISTOIRE,24260,LES EYZIES,,,24172,,,,,,,,,A,BISTROT LE LOUNA,,56.30Z,47 AV DE LA PREHISTOIRE 24260 LES EYZIES
950929737,95092973700019,MESDIV,,56.30Z,,9,,,,RUE,PUYJOLI DE MEYJOUNISSAS,24310,BRANTOME EN PERIGORD,,,24064,,,,,,,,,A,LE IX EME,,56.30Z,9 RUE PUYJOLI DE MEYJOUNISSAS 24310 BRANTOME EN PERIGORD
951296995,95129699500016,ANTHONY GUIRE,,56.30Z,,12,,,,,GRAND RUE,24100,BERGERAC,,,24037,,,,,240372120_B,501173.8111002166,6420137.91776457,,A,L'ANTHONNOIR,L'ANTHONNOIR,56.30Z,12 GRAND RUE 24100 BERGERAC
951894187,95189418700016,BISTROT DE LA JEMAYE,,56.30Z,,,,,,,GRAND ETANG DE LA JEMAYE,24410,LA JEMAYE-PONTEYRAUD,,,24216,,,,,,,,,A,,LE BISTROT DE LA JEMAYE,56.30Z, GRAND ETANG DE LA JEMAYE 24410 LA JEMAYE-PONTEYRAUD
952054898,95205489800012,,,56.30Z,,6,,,,PLACE,DE L'EGLISE,24210,PEYRIGNAC,,,24324,,,,,243240220_B,557936.4959658597,6452434.036531562,,A,,AU TARAVELOU,56.30Z,6 PLACE DE L'EGLISE 24210 PEYRIGNAC
952176139,95217613900014,LE POQUELIN,,56.30Z,,34,,,,PLACE,DE LA BASTIDE,24480,MOLIERES,,,24273,,,,,24273xhrt_B,527963.9258374659,6414812.434936689,,A,,,56.30Z,34 PLACE DE LA BASTIDE 24480 MOLIERES
952213247,95221324700010,LE TEMPS D'UNE ESCALE,,56.30Z,,2,,,,PLACE,DE LA VICTOIRE,24490,LA ROCHE-CHALAIS,,,24354,,,,,243540760_B,464964.2786594238,6454816.514875603,,A,,,56.30Z,2 PLACE DE LA VICTOIRE 24490 LA ROCHE-CHALAIS
952221224,95222122400019,LE PRESBYTERE DE LAETITIA,,56.30Z,,18,,,,RUE,DE LA PORTE WIRIDEL,24350,MONTAGRIER,,,24286,,,,,242860260_B,502214.55330378865,6466581.023156835,,A,AUX DELICES DE LA TREILLE,AUX DELICES DE LA TREILLE,56.30Z,18 RUE DE LA PORTE WIRIDEL 24350 MONTAGRIER
952463651,95246365100010,,,56.30Z,,3,,,,ROUTE,DES LAVANDIERES,24600,COMBERANCHE-ET-EPELUCHE,,,24128,,,,,24128afk0_B,487495.9303530258,6467189.593061711,,A,LA GUINGUETTE D'EPELUCHE,,56.30Z,3 ROUTE DES LAVANDIERES 24600 COMBERANCHE-ET-EPELUCHE
952862043,95286204300017,CAFE OLGA,,56.30Z,,53,,,,RUE,SAINTE CATHERINE,24100,BERGERAC,,,24037,,,,,240374340_B,501371.02708224254,6420490.014139593,,A,CAFE OLGA,CAFE OLGA,56.30Z,53 RUE SAINTE CATHERINE 24100 BERGERAC
953480464,95348046400015,SNC GALLO,,56.30Z,,62,,,,ROUTE,DU DUC DE NOAILLES,24370,CARLUX,,,24081,,,,,240810430_B,569991.831299777,6421920.67924043,,A,,,56.30Z,62 ROUTE DU DUC DE NOAILLES 24370 CARLUX
977838325,97783832500016,LA SYMPHONIE,,56.30Z,,14,,,,RUE,DE LA REPUBLIQUE,24480,LE BUISSON-DE-CADOUIN,,,24068,,,,,240680210_B,534897.9399221212,6418467.9800940845,,A,,,56.30Z,14 RUE DE LA REPUBLIQUE 24480 LE BUISSON-DE-CADOUIN
978038214,97803821400018,L'INATTENDU,,56.30Z,,23,,,,RUE,DES CHARENTES,24320,VERTEILLAC,,,24573,,,,,245730420_B,493728.478343568,6475404.397104403,,A,LE CAFE SHOW,,56.30Z,23 RUE DES CHARENTES 24320 VERTEILLAC
978290518,97829051800015,,,56.30Z,,8,,,,PLACE,DEVAUX,24800,CORGNAC-SUR-L'ISLE,,,24134,,,,,241340018_B,539420.037240508,6477268.14742296,,A,,,56.30Z,8 PLACE DEVAUX 24800 CORGNAC-SUR-L'ISLE
979344371,97934437100013,PALNORINE,,56.30Z,,77,,,,RUE,CLAUDE BERNARD,24000,PERIGUEUX,,,24322,,,,,243221080_B,520129.8389027778,6456051.505634159,,A,,,56.30Z,77 RUE CLAUDE BERNARD 24000 PERIGUEUX
979362258,97936225800027,BRENAN,,56.30Z,,7,,,,PLACE,DU MARCHE AU BOIS,24000,PERIGUEUX,,,24322,,,,,243222550_B,521160.4010801151,6456596.442433762,,A,,,56.30Z,7 PLACE DU MARCHE AU BOIS 24000 PERIGUEUX
979715737,97971573700024,LE MARIGNY,,56.30Z,,5,,,,RUE,DU TROUBADOUR,24320,LA TOUR-BLANCHE-CERCLES,,,24554,,,,,,,,,A,,,56.30Z,5 RUE DU TROUBADOUR 24320 LA TOUR-BLANCHE-CERCLES
980754691,98075469100015,MEHDIFLO,,56.30Z,,47,,,,AVENUE,VICTOR HUGO,24120,TERRASSON-LAVILLEDIEU,,,24547,,,,,245470281_B,566256.41542992,6449300.729459154,,A,,,56.30Z,47 AVENUE VICTOR HUGO 24120 TERRASSON-LAVILLEDIEU
981108277,98110827700014,NORELI,,56.30Z,,9,,,,PLACE,DE LA LIBERTE,24200,SARLAT-LA-CANEDA,,,24520,,,,,245201295_B,559221.2699707003,6422749.984620849,,A,BRASSERIE COSTA BY BRUNO,,56.30Z,9 PLACE DE LA LIBERTE 24200 SARLAT-LA-CANEDA
981844897,98184489700018,LOU BAOU,,56.30Z,,11,,,,AVENUE,DE SARLAT,24590,SALIGNAC-EYVIGUES,,,24516,,,,,245160290_B,567595.024683001,6431959.099547707,,A,,,56.30Z,11 AVENUE DE SARLAT 24590 SALIGNAC-EYVIGUES
982094963,98209496300013,SARL PBH,,56.30Z,,6,,,,PLACE,CARNOT,24290,MONTIGNAC-LASCAUX,,,24291,,,,,242910055_B,555381.22611587,6442531.1513658855,,A,L'EMBOSCADA,,56.30Z,6 PLACE CARNOT 24290 MONTIGNAC-LASCAUX
982292500,98229250000013,LE BARGERAC,,56.30Z,,21,,,,RUE,DU COLONEL DE CHADOIS,24100,BERGERAC,,,24037,,,,,240371210_B,501312.2186997252,6420204.737889308,,A,,CHEZ NONO,56.30Z,21 RUE DU COLONEL DE CHADOIS 24100 BERGERAC
983031402,98303140200016,EMILE,,56.30Z,,1,,,,PLACE,DE LA LIBERTE,24200,SARLAT-LA-CANEDA,,,24520,,,,,245201295_B,559225.0336235045,6422808.225446784,,A,BAR DES ILES,BAR DES ILES,56.30Z,1 PLACE DE LA LIBERTE 24200 SARLAT-LA-CANEDA
983896150,98389615000015,,,56.30Z,,16,,,,AVENUE,DE LIMOGES,24450,MIALET,,,24269,,,,,242690054_B,536535.461948748,6496806.188534476,,A,L'INFINI,,56.30Z,16 AVENUE DE LIMOGES 24450 MIALET
985392380,98539238000012,SARL AU GAULOIS BURGER,,56.30Z,,7,,,,PLACE,GAMBETTA,24500,EYMET,,,24167,,,,,241670060_B,493640.07,6399812.36,,A,,AU GAULOIS BURGER,56.30Z,7 PLACE GAMBETTA 24500 EYMET
987423779,98742377900014,VENABO,,56.30Z,,306,,,,RUE,DU SOUVENIR,24300,SAINT-FRONT-LA-RIVIERE,,,24410,,,,,244101120_B,522286.1789913703,6488408.691894841,,A,LE RELAIS DE LA DRONNE,LE RELAIS DE LA DRONNE,56.30Z,306 RUE DU SOUVENIR 24300 SAINT-FRONT-LA-RIVIERE
987752805,98775280500026,L'ILOT DE BERGERAC,,56.30Z,LES HALLES MARCHE COUVERT,,,,,PLACE,LOUIS DE LA BARDONNIE,24100,BERGERAC,,,24037,,,,,240372704_C,,,,A,,,56.30Z,LES HALLES MARCHE COUVERT  PLACE LOUIS DE LA BARDONNIE 24100 BERGERAC
987860541,98786054100026,,,56.30Z,,33,,,,AVENUE,JEAN JAURES,24650,CHANCELADE,,,24102,,,,,241020065_B,516593.89,6458603.15,,A,,,56.30Z,33 AVENUE JEAN JAURES 24650 CHANCELADE
987995461,98799546100017,GUINGUETTE DU PIZOU,,56.30Z,,274,,,,IMPASSE,DU QUART,24700,LE PIZOU,,,24329,,,,,24329nxmp_B,470348.71,6440712.71,,A,,,56.30Z,274 IMPASSE DU QUART 24700 LE PIZOU
988208575,98820857500015,[ND],[ND],56.30Z,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],HAUTEFORT,,[ND],24210,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],56.30Z, HAUTEFORT
988601522,98860152200010,OMBG,,56.30Z,,1,,,,PLACE,DE L'ANCIEN HOTEL DE VILLE,24000,PERIGUEUX,,,24322,,,,,243221960_B,520985.98,6456449.93,,A,PIZZAS LOUISE,,56.30Z,1 PLACE DE L'ANCIEN HOTEL DE VILLE 24000 PERIGUEUX
988710588,98871058800019,NEORA,,56.30Z,,4,,,,RUE,SAINT FRONT,24000,PERIGUEUX,,,24322,,,,,243223570_B,521177.53,6456476.51,,A,212,,56.30Z,4 RUE SAINT FRONT 24000 PERIGUEUX
989566302,98956630200018,LAS CUEVAS,,56.30Z,,68,,,,IMPASSE,DU CENTRE COMMERCIAL,24250,GROLEJAC,,,24207,,,,,24207ahho_B,564866.7,6415005.42,,A,,,56.30Z,68 IMPASSE DU CENTRE COMMERCIAL 24250 GROLEJAC
990143810,99014381000010,LA BULL,,56.30Z,,121,,,,RUE,DES 2 CEDRES,24500,SERRES-ET-MONTGUYARD,,,24532,,,,,24532q3su_B,498168.02,6400466.58,,A,,,56.30Z,121 RUE DES 2 CEDRES 24500 SERRES-ET-MONTGUYARD
990203986,99020398600015,ESCAPADE 24,,56.30Z,,12,,,,AVENUE,DE PERIGUEUX,24310,BRANTOME EN PERIGORD,,,24064,,,,,240640139_B,516223.7,6475727.85,,A,,,56.30Z,12 AVENUE DE PERIGUEUX 24310 BRANTOME EN PERIGORD
