siren,siret,denominationUniteLegale,denominationUsuelle1UniteLegale,activitePrincipaleUniteLegale,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,dernierNumeroVoieEtablissement,indiceRepetitionDernierNumeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,libellePaysEtranger2Etablissement,etatAdministratifEtablissement,enseigne1Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,Adresse précise
789718947,78971894700011,,,96.02A,,,,,,,LES RIVAUX,24300,ST-FRONT-LA-RIVIERE,,,24410,,,,,24410B148_C,,,,A,L IDEE COIFF,MOULINIER AURELIE,96.02A, LES RIVAUX 24300 ST-FRONT-LA-RIVIERE
789723699,78972369900029,,,96.02A,LES JALAJOUX,2033,,,,RTE,DE BIRAS,24350,BUSSAC,,,24069,,,,,,,,,A,,HD COIFFURE,96.02A,LES JALAJOUX 2033 RTE DE BIRAS 24350 BUSSAC
790463012,79046301200027,DUO-COIFFURE,,96.02A,,12,,,,RUE,DE L'APRE COTE,24490,LA ROCHE-CHALAIS,,,24354,,,,,243540020_B,464899.33412778913,6455086.49159174,,A,,,96.02A,12 RUE DE L'APRE COTE 24490 LA ROCHE-CHALAIS
790779086,79077908600012,,,96.02A,,11,,,,RUE,MANCHOTTE,24170,PAYS DE BELVES,,,24035,,,,,,,,,A,,,96.02A,11 RUE MANCHOTTE 24170 PAYS DE BELVES
790924435,79092443500015,,,96.02A,PIGUEYNAT,,,,,RUE,DU 11 JUIN 1944,24400,SAINT-MEDARD-DE-MUSSIDAN,,,24462,,,,,244620038_B,490873.84231513407,6441495.30307062,,A,,,96.02A,PIGUEYNAT  RUE DU 11 JUIN 1944 24400 SAINT-MEDARD-DE-MUSSIDAN
791153323,79115332300039,,,96.02A,,9,,,,PLACE,LOUIS MAGNE,24000,PERIGUEUX,,,24322,,,,,243222450_B,520563.03,6456623.82,,A,L'ATELIER COIFFURE,L'ATELIER COIFFURE,96.02A,9 PLACE LOUIS MAGNE 24000 PERIGUEUX
791258148,79125814800018,,,96.02A,,10,,,,RUE,DE LA SELLE,24000,PERIGUEUX,,,24322,,,,,243223800_B,520915.31756548374,6456350.973793317,,A,,AU PTIT SALON,96.02A,10 RUE DE LA SELLE 24000 PERIGUEUX
791513914,79151391400048,,,96.02A,,8,,,,RUE,NEUVE D'ARGENSON,24100,BERGERAC,,,24037,,,,,240373240_B,501277.67331701284,6419852.457244702,,A,,COIFFEUR RACHID,96.02A,8 RUE NEUVE D'ARGENSON 24100 BERGERAC
791614100,79161410000026,,,96.02A,,,,,,,LE GRAND CLAUD,24190,ST-VINCENT-DE-CONNEZAC,,,24509,,,,,24509B117_C,,,,A,,LILOU COIFF A DOMICILE,96.02A, LE GRAND CLAUD 24190 ST-VINCENT-DE-CONNEZAC
792093569,79209356900012,IDEE STYL,,96.02A,,24,,,,RUE,DE LA REPUBLIQUE,24450,LA COQUILLE,,,24133,,,,,241330102_B,542116.4766053194,6495462.93580801,,A,,,96.02A,24 RUE DE LA REPUBLIQUE 24450 LA COQUILLE
792093569,79209356900020,IDEE STYL,,96.02A,,41,,,,RUE,DU DOCTEUR GARRIGUE,24630,JUMILHAC-LE-GRAND,,,24218,,,,,242180035_B,548803.589269121,6490195.856100643,,A,,,96.02A,41 RUE DU DOCTEUR GARRIGUE 24630 JUMILHAC-LE-GRAND
792648354,79264835400027,JOVAN,,96.02A,,11,,,,PLACE,DU 14 JUILLET,24110,SAINT-ASTIER,,,24372,,,,,243720365_B,505825.3337115963,6452735.924569302,,A,MODUL HAIR,,96.02A,11 PLACE DU 14 JUILLET 24110 SAINT-ASTIER
792734493,79273449300028,,,96.02A,,,,,,,LA COSTE,24290,MONTIGNAC-LASCAUX,,,24291,,,,,,,,,A,L'UNIV'HAIR D'ANAIS,L'UNIV'HAIR D'ANAIS,96.02A, LA COSTE 24290 MONTIGNAC-LASCAUX
792892218,79289221800019,,,96.02A,PLACE JOSEPH DEBONNIERE,,,,,RUE,DU JARDIN PUBLIC,24600,RIBERAC,,,24352,,,,,243520540_B,491251.8848480976,6464563.423566384,,A,COMME DANS UN COCON,,96.02A,PLACE JOSEPH DEBONNIERE  RUE DU JARDIN PUBLIC 24600 RIBERAC
793181629,79318162900015,MARLIKAT,,96.02A,,31,,,,RUE,PUYJOLI,24310,BRANTOME EN PERIGORD,,,24064,,,,,,,,,A,,,96.02A,31 RUE PUYJOLI 24310 BRANTOME EN PERIGORD
793573122,79357312200017,BOURINEL BOISSY,,96.02A,,41,,,,AVENUE,DE LA LIBERATION,24210,THENON,,,24550,,,,,245500052_B,547907.280988672,6451014.423685049,,A,B&B BIEN-ETRE COIFFURE ESTHETIQUE,B&B BIEN-ETRE,96.02A,41 AVENUE DE LA LIBERATION 24210 THENON
793831884,79383188400010,,,96.02A,LES GIROUX,31,,,,RTE,DE SAINT ASTIER,24110,MONTREM,,,24295,,,,,,,,,A,JUSTIF D COIFF,JUSTIF D COIFF,96.02A,LES GIROUX 31 RTE DE SAINT ASTIER 24110 MONTREM
794124164,79412416400011,,,96.02A,,12,,,,PLACE,DU MARCHE,24260,LE BUGUE,,,24067,,,,,240670110_B,536449.1763419016,6426512.256256867,,A,,,96.02A,12 PLACE DU MARCHE 24260 LE BUGUE
794317313,79431731300011,,,96.02A,,10,,,,RUE,LAMY,24800,THIVIERS,,,24551,,,,,,,,,A,COIF MODE,COIF MODE,96.02A,10 RUE LAMY 24800 THIVIERS
794524199,79452419900013,SANDR HAIR COIF,,96.02A,,106,,,,RUE,DU 26 MARS 1944,24600,RIBERAC,,,24352,,,,,243521060_B,491452.96153576276,6465168.479871223,,A,FREDERIC MORENO,,96.02A,106 RUE DU 26 MARS 1944 24600 RIBERAC
797411337,79741133700018,LES CISEAUX D AURE,,96.02A,,1,,,,AVENUE,DU DOCTEUR JAMES,24150,LALINDE,,,24223,,,,,242230045_B,521281.7844827912,6417962.802652523,,A,,,96.02A,1 AVENUE DU DOCTEUR JAMES 24150 LALINDE
797640893,79764089300021,FLAUJAC MONTPON,,96.02A,CENTRE COMMERCIAL,,,,,RTE,DE BORDEAUX,24700,MONTPON-MENESTEROL,,,24294,,,,,,,,,A,BRUNO FLAUJAC,BRUNO FLAUJAC,96.02A,CENTRE COMMERCIAL  RTE DE BORDEAUX 24700 MONTPON-MENESTEROL
797760907,79776090700023,,,96.02A,,312,,,,CHEMIN,DES FOURQUETS,24100,LEMBRAS,,,24237,,,,,242370023_B,505478.5813852005,6424991.347677503,,A,CREA TIF,,96.02A,312 CHEMIN DES FOURQUETS 24100 LEMBRAS
797902798,79790279800025,,,96.02A,,,,,,,MAGNOU,24190,NEUVIC,,,24309,,,,,24309B148_C,,,,A,EI REVERT JENNIFER,REV HAIR,96.02A, MAGNOU 24190 NEUVIC
798059044,79805904400015,SARL EMIL OR,,96.02A,LA BORIE,117,,,,ALLEE,DES REBEYROLLES,24600,VILLETOUREIX,,,24586,,,,,245861180_B,491596.2,6465905.05,,A,,,96.02A,LA BORIE 117 ALLEE DES REBEYROLLES 24600 VILLETOUREIX
798195186,79819518600027,COIF FAMILY,,96.02A,,13,,,,GRANDE RUE,DE LA BARRE,24470,SAINT-PARDOUX-LA-RIVIERE,,,24479,,,,,244790140_B,523973.37,6490679.27,,A,,,96.02A,13 GRANDE RUE DE LA BARRE 24470 SAINT-PARDOUX-LA-RIVIERE
798309779,79830977900014,,,96.02A,,,,,,RUE,GABRIEL REYMOND,24140,VILLAMBLARD,,,24581,,,,,245810025_B,506230.3972713961,6438775.917560702,,A,,,96.02A, RUE GABRIEL REYMOND 24140 VILLAMBLARD
798615910,79861591000022,,,96.02A,RESIDENCE ECRIN DU PERIGORD - APT 78,8,,,,RUE,DU CLAUD FARDEIX,24750,TRELISSAC,,,24557,,,,,245570038_B,527463.6210437983,6458677.183511769,,A,,EI BARBIER MORGANE,96.02A,RESIDENCE ECRIN DU PERIGORD - APT 78 8 RUE DU CLAUD FARDEIX 24750 TRELISSAC
799542865,79954286500016,,,96.02A,,34,,,,RUE,EMILE BAZILLOU,24400,MUSSIDAN,,,24299,,,,,242990050_B,492655.6726560577,6440674.050843171,,A,,COIFFURE STEPHANIE,96.02A,34 RUE EMILE BAZILLOU 24400 MUSSIDAN
799904909,79990490900014,,,96.02A,,48,,,,RUE,DES 3 FRERES CASSADOU,24100,BERGERAC,,,24037,,,,,240374590_B,500667.0279967154,6420595.158931159,,A,MARYSE COIFFURE,MARYSE COIFFURE,96.02A,48 RUE DES 3 FRERES CASSADOU 24100 BERGERAC
800015877,80001587700023,F L 2 C,,96.02A,C C E LECLERC LES 2 GARES,,,,,AV,DE MADRAZES,24200,SARLAT-LA-CANEDA,,,24520,,,,,245201380_C,,,,A,FABIO SALSA SARLAT,,96.02A,C C E LECLERC LES 2 GARES  AV DE MADRAZES 24200 SARLAT-LA-CANEDA
800307175,80030717500037,,,96.02A,,12,,,,RUE,JOLIOT-CURIE,24660,COULOUNIEIX-CHAMIERS,,,24138,,,,,241380780_B,518286.1689484016,6457352.896005381,,A,,EI SANTRAND KATIA - NOVO,96.02A,12 RUE JOLIOT-CURIE 24660 COULOUNIEIX-CHAMIERS
800365595,80036559500027,NOUVEAU REGARD,,96.02A,,,,,,RUE,DU DR MILLET,24470,SAINT-PARDOUX-LA-RIVIERE,,,24479,,,,,,,,,A,,,96.02A, RUE DU DR MILLET 24470 SAINT-PARDOUX-LA-RIVIERE
800484032,80048403200019,,,96.02A,,16,,,,RUE,GEORGES CLEMENCEAU,24100,BERGERAC,,,24037,,,,,240372050_B,501028.69157993555,6419491.679046524,,A,L ATELIER DES MECHES,L ATELIER DES MECHES,96.02A,16 RUE GEORGES CLEMENCEAU 24100 BERGERAC
800602443,80060244300023,,,96.02A,,,,,,,LE BUT,24800,ST MARTIN DE FRESSENGEAS,,,24453,,,,,24453B029_C,,,,A,,,96.02A, LE BUT 24800 ST MARTIN DE FRESSENGEAS
800648644,80064864400030,,,96.02A,,4,,,,RUE,DU GOUVERNEUR GENERAL COURNARIE,24120,TERRASSON-LAVILLEDIEU,,,24547,,,,,245470151_B,566569.374643195,6449143.137316435,,A,EI MASSOUBRAS VANESSA,BEAUTY DREAM ACADEMY,96.02A,4 RUE DU GOUVERNEUR GENERAL COURNARIE 24120 TERRASSON-LAVILLEDIEU
800675522,80067552200018,,,96.02A,,11,,,,ROUTE,DE LAPONTONIE,24520,MOULEYDIER,,,24296,,,,,242960085_B,510798.94895964826,6420907.092279831,,A,,CELINE COIFF POUR ELLE ET LUI,96.02A,11 ROUTE DE LAPONTONIE 24520 MOULEYDIER
800711160,80071116000013,,,96.02A,,,,,,,LE PONCET,24630,JUMILHAC-LE-GRAND,,,24218,,,,,24218B205_C,,,,A,,FRENCH BELLES,96.02A, LE PONCET 24630 JUMILHAC-LE-GRAND
801463472,80146347200028,,,96.02A,,5,,,,PLACE,DE LA LIBERATION,24290,MONTIGNAC-LASCAUX,,,24291,,,,,242910220_B,555273.6013848536,6442392.347094471,,A,,,96.02A,5 PLACE DE LA LIBERATION 24290 MONTIGNAC-LASCAUX
801733775,80173377500010,,,96.02A,,,,,,,ROUSSELIE HAUTE,24350,BUSSAC,,,24069,,,,,,,,,A,,,96.02A, ROUSSELIE HAUTE 24350 BUSSAC
801733783,80173378300030,,,96.02A,,525,,,,IMPASSE,DES CHARBONNIERS,24380,LACROPTE,,,24220,,,,,242200210_B,527603.6,6439900.67,,A,,AU CL'HAIR DE L'AME,96.02A,525 IMPASSE DES CHARBONNIERS 24380 LACROPTE
801754839,80175483900018,,,96.02A,,,,,,,VEYSSIERE,24410,PARCOUL-CHENAUD,,,24316,,,,,,,,,A,,,96.02A, VEYSSIERE 24410 PARCOUL-CHENAUD
802227967,80222796700022,,,96.02A,,48,,,,RUE,DES CARRIERES,24660,SANILHAC,,,24312,,,,,243120031_B,521805.31,6455650.58,,A,,L'ATELIER DE RAISSA,96.02A,48 RUE DES CARRIERES 24660 SANILHAC
802397612,80239761200010,,,96.02A,,10,,,,PLACE,DU MARECHAL DE LATTRE DE TASSIGNY,24200,SARLAT-LA-CANEDA,,,24520,,,,,245200690_B,559159.2315532793,6421566.536236833,,A,,L INSTANT COIFFURE BEAUTE,96.02A,10 PLACE DU MARECHAL DE LATTRE DE TASSIGNY 24200 SARLAT-LA-CANEDA
802923862,80292386200014,,,96.02A,,,,,,,LE BOURG DERRIERE TABAC PRESSE,24400,SAINT-LAURENT-DES-HOMMES,,,24436,,,,,,,,,A,HAIR CREA TIFF,,96.02A, LE BOURG DERRIERE TABAC PRESSE 24400 SAINT-LAURENT-DES-HOMMES
803182955,80318295500010,COTE COIFFURE,,96.02A,,,,,,,LA GORSE,24620,MARQUAY,,,24255,,,,,24255B044_C,,,,A,,COTE COIFFURE,96.02A, LA GORSE 24620 MARQUAY
803839588,80383958800016,,,96.02A,,,,,,,LES RIVES,24290,MONTIGNAC-LASCAUX,,,24291,,,,,24291B203_C,,,,A,LILI COIFF,LILI COIFF,96.02A, LES RIVES 24290 MONTIGNAC-LASCAUX
803943620,80394362000010,,,96.02A,,16,,,,RUE,ARNAUT DANIEL,24350,TOCANE-SAINT-APRE,,,24553,,,,,245530234_B,503423.2420149585,6464736.136480123,,A,,STEF COIFFURE HOMME,96.02A,16 RUE ARNAUT DANIEL 24350 TOCANE-SAINT-APRE
804027282,80402728200016,,,96.02A,,13,,,,ROUTE,DES VERGERS,33220,PORT-SAINTE-FOY-ET-PONCHAPT,,,24335,,,,,243350126_B,477983.6709706427,6419373.350947582,,A,,,96.02A,13 ROUTE DES VERGERS 33220 PORT-SAINTE-FOY-ET-PONCHAPT
804231413,80423141300019,LINEA COIFFURE,,96.02A,,84,,,,AV,DU MAL JUIN,24000,PERIGUEUX,,,24322,,,,,243222592_C,,,,A,,SARL LINEA COIFFURE,96.02A,84 AV DU MAL JUIN 24000 PERIGUEUX
804812865,80481286500017,,,96.02A,APT 321,16,,,,RUE,FONTAINES DES MALADES,24000,PERIGUEUX,,,24322,,,,,243221580_B,521326.22084846185,6455722.4792706,,A,,PEREIRA FERREIRA MARIE HELENE,96.02A,APT 321 16 RUE FONTAINES DES MALADES 24000 PERIGUEUX
804912186,80491218600017,,,96.02A,,,,,,,LA VOULPERIE,24290,SERGEAC,,,24531,,,,,24531B058_C,,,,A,,AZZEDINECOIFFURE,96.02A, LA VOULPERIE 24290 SERGEAC
805157385,80515738500016,,,96.02A,,,,,,,LIEU-DIT PUYCHENY,24380,SANILHAC,,,24312,,,,,,,,,A,,MARINECOIFFURE A DOMICILE,96.02A, LIEU-DIT PUYCHENY 24380 SANILHAC
805215266,80521526600018,,,96.02A,,37,,,,AVENUE,EDOUARD DUPUY,24140,VILLAMBLARD,,,24581,,,,,245810015_B,506075.06600959704,6438730.424374575,,A,AU FIL DE L HAIR,,96.02A,37 AVENUE EDOUARD DUPUY 24140 VILLAMBLARD
805353315,80535331500015,,,96.02A,MAREUIL,,,,,,CLOS ST CYR,24600,SAINT-MEARD-DE-DRONE,,,24460,,,,,,,,,A,,,96.02A,MAREUIL  CLOS ST CYR 24600 SAINT-MEARD-DE-DRONE
807861661,80786166100013,,,96.02A,,22,,,,CHEMIN,DE LA COMBE DE L'ISLE,24650,CHANCELADE,,,24102,,,,,241020038_B,516509.58103290014,6459201.740430745,,A,,L AME DE COUPE,96.02A,22 CHEMIN DE LA COMBE DE L'ISLE 24650 CHANCELADE
808107775,80810777500039,[ND],[ND],96.02A,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],MONTPON-MENESTEROL,,[ND],24294,[ND],[ND],,,[ND],[ND],[ND],,A,[ND],[ND],96.02A, MONTPON-MENESTEROL
808145197,80814519700014,,,96.02A,,,,,,,PEYRIGNAC,24200,SARLAT-LA-CANEDA,,,24520,,,,,24520B198_C,,,,A,,NATHALIE COIFFURE,96.02A, PEYRIGNAC 24200 SARLAT-LA-CANEDA
808746077,80874607700011,SANCHEZ FANNY,,96.02A,,12,,,,RUE,BUGEAUD,24610,VILLEFRANCHE-DE-LONCHAT,,,24584,,,,,245840003_B,467995.093123778,6431876.377643936,,A,,FANNY COIFFURE,96.02A,12 RUE BUGEAUD 24610 VILLEFRANCHE-DE-LONCHAT
809051634,80905163400016,COIFF'HOM,,96.02A,,5,B,,,RUE,DE LA LIBERTE,24290,MONTIGNAC-LASCAUX,,,24291,,,,,242910225_B,555256.3011829858,6442440.520107362,,A,,,96.02A,"5, B RUE DE LA LIBERTE 24290 MONTIGNAC-LASCAUX"
809056849,80905684900023,,,47.99A,,1,,,,PLACE,DU MONT CARMEL,24450,MIALET,,,24269,,,,,242690065_B,536558.1832726356,6496594.733092204,,A,,,96.02A,1 PLACE DU MONT CARMEL 24450 MIALET
810056523,81005652300014,,,96.02A,,9,,,,PLACE,MALBEC,24100,BERGERAC,,,24037,,,,,240372280_B,501286.883587847,6420084.417649966,,A,LE PETIT SALON,,96.02A,9 PLACE MALBEC 24100 BERGERAC
810182758,81018275800013,NATHEA,,96.02A,ESPACE COUTURE LA COUTURE,,,,,,ENSEMBLE COMMERCIAL,24380,SANILHAC,,,24312,,,,,,,,,A,NATHEA,NATHEA,96.02A,ESPACE COUTURE LA COUTURE  ENSEMBLE COMMERCIAL 24380 SANILHAC
811538693,81153869300011,,,96.02A,,7,,,,RUE,DES ARMAGNACS,24460,CHATEAU-L'EVEQUE,,,24115,,,,,241150109_B,518538.3106047793,6463750.242454043,,A,,GASQUET DANIELLE,96.02A,7 RUE DES ARMAGNACS 24460 CHATEAU-L'EVEQUE
812399368,81239936800024,,,96.02A,,,,,,,LE BOURG,24220,MEYRALS,,,24268,,,,,24268qkz577_B,547198.5398801191,6424043.941832099,,A,FRANCK COIFFURE,ALBERT,96.02A, LE BOURG 24220 MEYRALS
812507523,81250752300015,,,96.02A,,9,,,,RUE,GABRIEL PERI,24800,THIVIERS,,,24551,,,,,245510530_B,537238.4708523576,6481668.332432697,,A,,COIF KARINE,96.02A,9 RUE GABRIEL PERI 24800 THIVIERS
812577237,81257723700017,,,96.02A,,18,,,,PLACE,DU CHATEAU,24160,EXCIDEUIL,,,24164,,,,,241640052_B,547164.7469588146,6472506.919126262,,A,COIFF NAD ET CO,SALON FRANCETTE,96.02A,18 PLACE DU CHATEAU 24160 EXCIDEUIL
812962108,81296210800013,,,96.02A,,24,,,,RUE,JUNIEN RABIER,24100,BERGERAC,,,24037,,,,,240372530_B,501530.2024520618,6419928.20384228,,A,ANNE MARIE STYL,ANNE MARIE STYL,96.02A,24 RUE JUNIEN RABIER 24100 BERGERAC
813213014,81321301400018,,,96.02A,,34,,,,AV,JEAN RABAUD,24160,EXCIDEUIL,,,24164,,,,,,,,,A,,,96.02A,34 AV JEAN RABAUD 24160 EXCIDEUIL
813699501,81369950100017,,,96.02A,,,,,,,LA TAVERNERIE,24200,CARSAC-AILLAC,,,24082,,,,,24082B066_C,,,,A,,T N B COIFFURE,96.02A, LA TAVERNERIE 24200 CARSAC-AILLAC
813821717,81382171700036,,,96.02A,MOURNE,635,,,,CHE,DES VIGNEAUX,24380,VERGT,,,24571,,,,,,,,,A,,PAM COIFF,96.02A,MOURNE 635 CHE DES VIGNEAUX 24380 VERGT
814736302,81473630200013,COIFFURE DE REVE EURL,,96.02A,,7,,,,PLACE,DU CODERC,24000,PERIGUEUX,,,24322,,,,,243221130_B,521028.3663590024,6456480.925171826,,A,,,96.02A,7 PLACE DU CODERC 24000 PERIGUEUX
814880365,81488036500022,,,96.02A,,79,,,,AVENUE,MICHEL GRANDOU,24750,TRELISSAC,,,24557,,,,,245570174_B,522434.28270476323,6457148.235426855,,A,,KAR N COIFFURE,96.02A,79 AVENUE MICHEL GRANDOU 24750 TRELISSAC
817382740,81738274000014,,,96.02A,,24,,,,RUE,DE CARDENAL,24560,ISSIGEAC,,,24212,,,,,242120001_B,510596.3001071871,6406272.783029788,,A,,BEAUTY HAIR ' DJ,96.02A,24 RUE DE CARDENAL 24560 ISSIGEAC
817659253,81765925300014,,,96.02A,,44,,,,RUE,DE LA LIBERATION,24400,MUSSIDAN,,,24299,,,,,242990155_B,492713.2656670994,6440997.505316611,,A,,,96.02A,44 RUE DE LA LIBERATION 24400 MUSSIDAN
817769284,81776928400016,A2MPC,,96.02A,,11,,,,ROUTE,DE BORDEAUX,24100,SAINT-LAURENT-DES-VIGNES,,,24437,,,,,244370012_B,497936.98236796353,6418217.431098126,,A,,CARPE DIEM,96.02A,11 ROUTE DE BORDEAUX 24100 SAINT-LAURENT-DES-VIGNES
817906308,81790630800025,,,96.02A,,4,,,,AV,DES MARTYRS,24310,BRANTOME EN PERIGORD,,,24064,,,,,,,,,A,,ADELINE COIFFURE,96.02A,4 AV DES MARTYRS 24310 BRANTOME EN PERIGORD
817936909,81793690900016,,,96.02A,,14,,,,PLACE,ANDRE MAUROIS,24000,PERIGUEUX,,,24322,,,,,243220215_B,520795.5844649703,6456601.53382054,,A,,AMBITION COIFFURE,96.02A,14 PLACE ANDRE MAUROIS 24000 PERIGUEUX
817965635,81796563500011,,,96.02A,,25,,,,RUE,ARAGO,24000,PERIGUEUX,,,24322,,,,,243220290_B,520468.8071680525,6456631.432651236,,A,,LES CISEAUX DE CLEMENCE,96.02A,25 RUE ARAGO 24000 PERIGUEUX
818580847,81858084700015,,,96.02A,,,,,,,LE BOURG,24400,ST GERY,,,24420,,,,,24420B065_C,,,,A,,LILLI COIFF,96.02A, LE BOURG 24400 ST GERY
819053786,81905378600011,,,96.02A,,,,,,,COURS,24140,ST GEORGES DE MONTCLARD,,,24414,,,,,24414B018_C,,,,A,ANGELISS,ANGELISS COIFFURE,96.02A, COURS 24140 ST GEORGES DE MONTCLARD
819067745,81906774500029,VIVA COIFF,,96.02A,,6,,,,RUE,JEAN GAUSSEN,24190,NEUVIC,,,24309,,,,,243090059_B,501046.99,6447798.9,,A,,VIVA COIFF,96.02A,6 RUE JEAN GAUSSEN 24190 NEUVIC
819085812,81908581200025,,,96.02A,,8,,,,AVENUE,DE LA GARE,24450,LA COQUILLE,,,24133,,,,,241330052_B,542028.5381337387,6495479.742999914,,A,,MON P TIT LOOK,96.02A,8 AVENUE DE LA GARE 24450 LA COQUILLE
819560327,81956032700010,SARL MOUSTYLE COIFFURE,,96.02A,,7,,,,RUE,VALETTE,24100,BERGERAC,,,24037,,,,,240374660_B,500980.2135478115,6420390.238770477,,A,,MOUSTYLE COIFFURE,96.02A,7 RUE VALETTE 24100 BERGERAC
820049351,82004935100019,,,96.02A,,15,,,,RUE,JULES FERRY,24130,PRIGONRIEUX,,,24340,,,,,243400060_B,494725.90905409504,6420726.474699785,,A,,CREA TIF LOOK,96.02A,15 RUE JULES FERRY 24130 PRIGONRIEUX
820182236,82018223600019,,,96.02A,BAT A APP 32,175,,,,ROUTE,DE BORIE PETIT,24000,PERIGUEUX,,,24322,,,,,243220701_B,520610.1886360507,6458787.572885241,,A,,NA TIFS,96.02A,BAT A APP 32 175 ROUTE DE BORIE PETIT 24000 PERIGUEUX
820527976,82052797600014,,,96.02A,,60,,,,RUE,DU TERME SAINT SICAIRE,24000,PERIGUEUX,,,24322,,,,,243224010_B,520969.76410073834,6457229.47151885,,A,,FLO COIFFURE,96.02A,60 RUE DU TERME SAINT SICAIRE 24000 PERIGUEUX
820781078,82078107800010,,,96.02A,,,,,,,LE MOULIN A VENT,24130,MONFAUCON,,,24277,,,,,24277B065_B,483755.7000889187,6426777.013504679,,A,COIFFURE24ESTELLE,,96.02A, LE MOULIN A VENT 24130 MONFAUCON
821045762,82104576200027,JEROME VIVIER COIFFURE,,96.02A,,12,,,,RUE,BASSE,24120,TERRASSON-LAVILLEDIEU,,,24547,,,,,245470041_B,566682.1644680975,6449005.187618035,,A,,,96.02A,12 RUE BASSE 24120 TERRASSON-LAVILLEDIEU
821201068,82120106800011,,,96.02A,,,,,,RUE,DE LA POSTE,24560,FAUX,,,24177,,,,,241770003_B,513598.9430969375,6412831.197298781,,A,,LES CISEAUX DE FAUX,96.02A, RUE DE LA POSTE 24560 FAUX
821387990,82138799000012,,,96.02A,,,,,,,LIEU DIT CHEZ TONI,24330,LA DOUZE,,,24156,,,,,,,,,A,,STEPHY COIFF A DOMICILE,96.02A, LIEU DIT CHEZ TONI 24330 LA DOUZE
821461472,82146147200010,STUDIO M,,96.02A,,87,,,,ROUTE,DU PERIGORD POURPRE,24230,MONTCARET,,,24289,,,,,24289zrl7_B,468129.59206920664,6421393.273599309,,A,,,96.02A,87 ROUTE DU PERIGORD POURPRE 24230 MONTCARET
821896040,82189604000010,,,96.02A,,7,,,,RUE,PIERRE SEMARD,24000,PERIGUEUX,,,24322,,,,,243223100_B,519967.01387641835,6457403.842654866,,A,,SALON HB,96.02A,7 RUE PIERRE SEMARD 24000 PERIGUEUX
822097655,82209765500010,,,96.02A,LOT LATEYLA,14,,,,RTE,DES PAILLERS,24330,BOULAZAC ISLE MANOIRE,,,24053,,,,,,,,,A,,DE VOUS A MOI,96.02A,LOT LATEYLA 14 RTE DES PAILLERS 24330 BOULAZAC ISLE MANOIRE
822223608,82222360800024,,,96.02A,,48,,,,RUE,DES CORDELIERS,24200,SARLAT-LA-CANEDA,,,24520,,,,,245200590_B,559139.0049009605,6422967.8154935995,,A,,BARBERSHOP,96.02A,48 RUE DES CORDELIERS 24200 SARLAT-LA-CANEDA
822223608,82222360800032,,,96.02A,,200,,,,AVENUE,JOSEPHINE BAKER,24200,SARLAT-LA-CANEDA,,,24520,,,,,245201159_B,558338.92,6420669.46,,A,,BARBERSHOP,96.02A,200 AVENUE JOSEPHINE BAKER 24200 SARLAT-LA-CANEDA
822266573,82226657300036,,,96.02A,,,,,,PLACE,MARC TREFEIL,24200,VITRAC,,,24587,,,,,24587cje95a_B,559812.3442944967,6416287.33602685,,A,DOTIX COIFFURE,DOTIX COIFFURE,96.02A, PLACE MARC TREFEIL 24200 VITRAC
822381273,82238127300017,ARTISTYK,,96.02A,,38,,,,RUE,PRESIDENT WILSON,24000,PERIGUEUX,,,24322,,,,,243223240_B,520494.638534167,6456560.243227569,,A,,ARTISTYK,96.02A,38 RUE PRESIDENT WILSON 24000 PERIGUEUX
822812947,82281294700015,,,96.02A,,,,,,,MAZIERAS,24270,PAYZAC,,,24320,,,,,24320B225_C,,,,A,,,96.02A, MAZIERAS 24270 PAYZAC
823260682,82326068200013,,,96.02A,,56,,,,ROUTE,DE LA PEZE,24680,LAMONZIE-SAINT-MARTIN,,,24225,,,,,242250720_B,495480.18081951747,6417580.825261932,,A,,VANESSA COIFFURE,96.02A,56 ROUTE DE LA PEZE 24680 LAMONZIE-SAINT-MARTIN
823351374,82335137400017,L ATELIER DE JUDITH,,96.02A,,2,,,,PLACE,ROGER GAUTHIER,24430,RAZAC-SUR-L'ISLE,,,24350,,,,,243500080_B,511554.4819208879,6454543.4607485095,,A,L ATELIER DE JUDITH,L ATELIER DE JUDITH,96.02A,2 PLACE ROGER GAUTHIER 24430 RAZAC-SUR-L'ISLE
823614060,82361406000015,,,96.02A,LE BOURG,,,,,RUE,DE LA BALME,24220,BEYNAC-ET-CAZENAC,,,24040,,,,,240400080_B,553235.5551458781,6417459.149092142,,A,ESCOUBEYROU AURELIE EIRL NUANCES D',NUANCES D'AURE,96.02A,LE BOURG  RUE DE LA BALME 24220 BEYNAC-ET-CAZENAC
